store_id,product_id,sale_date,quantity,unit_price,discount,category,brand,cost_price,location,region,gross_amount,net_amount,profit
6,108,2025-10-24,2,378.36,170.36,toys,BrandB,1985.36,South Donna,north,756.72,586.36,-3384.36
3,122,2025-08-30,3,4735.63,406.96,clothing,BrandA,115.9,Lake Tammychester,east,14206.89,13799.93,13452.23
8,111,2025-09-22,5,3094.48,295.49,furniture,BrandE,1331.93,North Kristopherborough,south,15472.4,15176.91,8517.26
2,147,2025-08-17,10,837.47,392.16,groceries,BrandC,485.91,Brandonfurt,south,8374.7,7982.54,3123.44
2,130,2025-11-06,1,2971.11,217.68,toys,BrandE,4224.18,Brandonfurt,south,2971.11,2753.43,-1470.75
2,142,2025-09-15,4,912.42,393.66,toys,BrandC,4928.07,Brandonfurt,south,3649.68,3256.02,-16456.26
2,117,2025-09-08,6,3680.33,272.26,clothing,BrandD,3779.3,Brandonfurt,south,22081.98,21809.72,-866.08
7,146,2025-09-16,3,4991,118.08,clothing,BrandD,2880.05,Lake David,south,14973,14854.92,6214.77
2,112,2025-08-28,2,5397.27,331.31,clothing,BrandB,2810.81,Brandonfurt,south,10794.54,10463.23,4841.61
6,101,2025-08-12,4,4682.99,38.95,electronics,BrandD,2518.23,South Donna,north,18731.96,18693.01,8620.09
3,148,2025-09-22,6,3948.01,465.43,electronics,BrandB,3686.35,Lake Tammychester,east,23688.06,23222.63,1104.53
9,122,2025-08-16,7,3203.96,287.09,clothing,BrandA,115.9,New Ericmouth,west,22427.72,22140.63,21329.33
1,119,2025-10-15,9,2316.71,243.32,groceries,BrandE,1766.86,Thomasberg,south,20850.39,20607.07,4705.33
10,137,2025-09-12,1,404.11,296.08,electronics,BrandC,4600.62,New Melanie,south,404.11,108.03,-4492.59
9,144,2025-10-06,5,3249.43,231.45,electronics,BrandD,1273.32,New Ericmouth,west,16247.15,16015.7,9649.1
9,149,2025-09-03,5,1492.49,277.54,clothing,BrandB,4098.51,New Ericmouth,west,7462.45,7184.91,-13307.64
6,113,2025-09-23,3,4843.46,411.01,furniture,BrandE,4717.91,South Donna,north,14530.38,14119.37,-34.36
2,112,2025-10-03,1,4768.9,88.09,clothing,BrandB,2810.81,Brandonfurt,south,4768.9,4680.81,1870
7,140,2025-10-23,7,2380.23,477.94,toys,BrandE,648.15,Lake David,south,16661.61,16183.67,11646.62
6,141,2025-08-30,8,3595.93,34.8,groceries,BrandE,1878.61,South Donna,north,28767.44,28732.64,13703.76
7,126,2025-10-28,9,4487.16,54.37,furniture,BrandD,3833.61,Lake David,south,40384.44,40330.07,5827.58
1,128,2025-08-16,9,4605,407.03,groceries,BrandA,621.41,Thomasberg,south,41445,41037.97,35445.28
5,133,2025-09-21,4,4225.74,385.67,furniture,BrandD,1932.18,Lake David,north,16902.96,16517.29,8788.57
10,121,2025-09-20,2,721.64,189.46,clothing,BrandC,874.97,New Melanie,south,1443.28,1253.82,-496.12
5,106,2025-09-11,8,933.22,247.15,toys,BrandC,3434.36,Lake David,north,7465.76,7218.61,-20256.27
6,126,2025-10-11,2,2941.28,330.08,furniture,BrandD,3833.61,South Donna,north,5882.56,5552.48,-2114.74
2,143,2025-09-01,3,1510.2,45.27,clothing,BrandE,4053.2,Brandonfurt,south,4530.6,4485.33,-7674.27
10,107,2025-09-01,2,5175.46,408.52,electronics,BrandC,3022.4,New Melanie,south,10350.92,9942.4,3897.6
